date,time,username,tweet,Compound_Score,Sentiments
11/01/2023,9:08:48,beritasatu,lpsk harap tuntut bharada e ringan jadijustice collaborator,0.0,Netral
11/01/2023,16:36:19,beritasatu,lpsk hubung spesial brigadir j putri bungkam,0.0,Netral
14/01/2023,9:58:55,repelitao,lpsk hubung spesial brigadir j putri candrawathi diam korban keras sek ual,0.0,Netral
14/01/2023,16:37:56,mediakomando,lpsk hubung spesial brigadir j putri candrawathi diam korban keras seksual,0.0,Netral
16/01/2023,18:13:36,dndtirani,lpsk hubung spesial brigadir j putri candrawathi diam korban keras seksual kuat ma ruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin jokowibikintekor aniespresiden,0.5267,Positif
13/01/2023,10:41:46,demokrasicoid,lpsk hubung spesial brigadir j putri candrawathi laku,0.0,Netral
11/01/2023,22:44:17,monitorind,lpsk hukum bharada e ringan,0.0,Netral
20/01/2023,12:03:36,pbnews_co,lpsk intervensi tuntut bharada eliezer,0.0,Netral
19/01/2023,17:43:48,kompascom,lpsk jagung baca ulang uu lindung saksi korban psk richard eliezer bharada e justice collaborator,0.5267,Positif
19/01/2023,17:44:08,soloposdotcom,lpsk jagung perang komentar tuntut bharada eliezer,0.0,Netral
23/01/2023,15:20:30,sindonews,lpsk jaksa agung revisi tuntut bharada e valencya,0.0,Netral
19/01/2023,13:09:55,newsjerami,lpsk jaksa agung revisi tuntut richard eliezer alias bharada e jaksa agung peka adil,0.0,Netral
20/01/2023,13:02:35,kompastv,lpsk jpu lupa tuntut wakil korban keluarga brigadir j maaf richard eliezer,0.0,Netral
18/01/2023,21:59:19,jurnalnews_id,lpsk kecewa bharada e tuntut penjara alas,-0.2732,Negatif
18/01/2023,18:42:03,idntimes,lpsk kecewa bharada e tuntut penjara harap,0.0,Netral
29/01/2023,11:48:33,terkinidotid,lpsk kecewa bharada e tuntut status jc lonceng mati hukum pidana modern lembaga lindung saksi korban lpsk kecewa richard eliezer bharada e tuntut,0.0,Netral
19/01/2023,14:26:06,baliexpressnews,lpsk kecewa harap status jc ringan hukum bharada e baliexpress,0.0,Netral
19/01/2023,7:19:38,lintas_mnctv,lpsk kecewa tuntut jpu dakwa bharada e lpsk surat rekomendasi perhati jaksa jatuh tuntut hukum penjara lengkap,0.0,Netral
12/01/2023,7:52:01,gatra_com,lpsk konsistensi terang bharada e jaga,0.0,Netral
19/01/2023,15:30:02,genpi_co,lpsk langsung reaksi jpu tuntut bharada e hukum penjara bunuh brigadir nofriansyah yosua hutabarat jpu,0.0,Netral
07/01/2023,11:00:30,kompastv,lpsk lindung richard eliezer lpsk nilai eliezer konsisten upaya ungkap fakta lapang bunuh brigadir yosua wakil ketua lpsk edwin partogi aku monitor terang eliezer sidang,0.0,Netral
17/01/2023,0:55:32,soloposdotcom,lpsk menkopolhukam harap bharada richard eliezer hukum ringan,0.0,Netral
11/01/2023,16:46:57,beritasatu,lpsk nilai hukum bharada e ringan banding dakwa,0.0,Netral
18/01/2023,17:55:38,kompascom,lpsk nilai jaksa mempertimbangkann harga justice collaborator lpsk bharada e,0.5267,Positif
30/12/2022,15:53:34,kompascom,lpsk nilai kubu ferdy sambo sudut bharada e status justice collaborator anggap giring opini publik,0.5267,Positif
27/01/2023,9:32:24,btvidofficial,lpsk nilai potensi ancam tingkat hadap bharada e bongkar tewas brigadir j sidangpembunuhanbrigadirj beritasatu baca lengkap,0.0,Netral
19/01/2023,12:42:07,tajukflorescom,lpsk nilai tuntut penjara bharada richard eliezer bias,-0.1027,Negatif
27/01/2023,0:20:26,beritasatu,lpsk potensi ancam bharada e bongkar brigadir j,0.0,Netral
19/01/2023,16:09:37,fajaridnetwork,lpsk protes jaksa ubah tuntut hukum bharada e penjara ringan follow berita tarik moonlightchicken kesambet first love kim seokjin kontra jurus depok libur kades earphone hyunjin pink hair,0.6369,Positif
19/01/2023,15:26:37,antaramakassar,lpsk saran jaksa revisi tuntut bharada e rendah,0.0,Netral
19/01/2023,15:42:54,popularitascom,lpsk saran jaksa revisi tuntut bharada e rendah brigadirj ferdysambo popularitascom,0.0,Netral
19/01/2023,17:45:42,chakrawalas,lpsk saran jpu revisi tuntut bharada e rendah dakwa,0.0,Netral
18/01/2023,17:53:35,inewsdotid,lpsk sayang tuntut penjara bharada e peran,0.0,Netral
18/01/2023,20:48:35,vivacoid,lpsk sesal bharada e tuntut penjara,0.0,Netral
19/01/2023,12:00:37,harian_jogja,lpsk sesal jaksa tuntut bharada e penjara,0.0,Netral
18/01/2023,17:28:47,kompascom,lpsk sesal putus jpu tuntut eliezer pidana penjara lpsk sesal tuntut eliezer saksi laku ungkap peristiwa bunuh rencana brigadir j nasional richardeliezer,0.0,Netral
19/01/2023,11:32:01,idsinpo,lpsk sesal tuntut bharada e,0.0,Netral
19/01/2023,6:21:57,barifin81,lpsk sesal tuntut dakwa bunuh rencana brigadir nofriansyah yosua hutabarat richard eliezer pudihang lumiu hukum richard banding dakwa,0.0,Netral
18/01/2023,20:30:01,gatra_com,lpsk sesal tuntut pidana bharada e,0.0,Netral
07/11/2022,10:27:27,hallobantennews,lpsk sidang bharada e gabung ricky rizal kuat ma ruf alas,-0.2732,Negatif
07/11/2022,2:41:07,vivacoid,lpsk sidang bharada e ricky rizal kuat ma ruf pisah,0.0,Netral
19/01/2023,14:36:36,medcom_id,lpsk sorot detik jpu paris manalu baca tuntut bharada e bharada e tuntut hukum penjara bunuh rencana brigadir j medcomid,0.0,Netral
24/01/2023,10:17:28,erabaru17691191,lpsk sosok yg vonis beret bharada e,0.0,Netral
06/11/2022,22:13:23,arminsunardi,lpsk surati majelis hakim pn jaksel sidang bharada eliezer bunuh yosua pisah ricky kuat ma ruf,0.0,Netral
18/01/2023,17:22:42,tvonenews,lpsk tanggap tuntut penjara dakwa bharada e perkara bunuh rencana brigadir j sandang status justice collaborator jc simak berita lengkap,0.5267,Positif
22/12/2022,20:24:01,gatra_com,lpsk teguh putus bharada e status justice collaborator,0.5267,Positif
23/01/2023,23:19:39,ristha990380431,lpsk tuntut bharada eliezer revisi,0.0,Netral
24/01/2023,6:26:32,vivacoid,lpsk tuntut penjara bharada e pesan jabat,0.0,Netral
18/01/2023,18:25:35,inewsdotid,lpsk ungkit status jc bharada e pidana rendah banding dakwa,0.0,Netral
28/01/2023,23:09:29,maybabebliss,lu bayangin ya bapak icad ga salah apa pecat usaha supir anak dijebakdihancurkan karirnya imbas ego sambo lu liat anak sambo hahahihi muncul tl fyp lu,0.0,Netral
29/01/2023,22:07:11,ikanbulalawa,lu ferdy sambo kali orang percaya kutip allkpop stresss udah dijelasin ampe busa geng lu mah tim tutup telinga ya,0.0,Netral
19/01/2023,12:24:25,irfansyah89,lu hukum bharada e diringanin mending protes hukum ditambahin bharada e pahlawan cuy,0.0,Netral
22/12/2022,11:05:02,anisanbl12,lu kaget baca berita saksi udah bilang kalo yosua ubah semenjak ajudan keluarga sambo orang tua aja dilupain parah brigadir j asli tempramental tambah kuak perkosa nyesel bain yosua,0.0,Netral
19/01/2023,0:50:37,ferdiansy7ihsan,lu liat aja kontolmasyarakat jga segan jujur nya s bharada emungkin dgn s bharada e jdi tau fakta,0.0,Netral
16/01/2023,7:20:42,fderkanzler,lu org hukum mosok gak paham hukum sih org yg tuduh sih sah sah aja kl bantah alm brigadir j smp skrg fs pc msh aja bohong,0.0,Netral
29/01/2023,20:08:07,skyethetic,lu sambo y jgn,0.0,Netral
15/12/2022,19:24:38,permadi_aufa,lu tu kek sambo gua bharada e,0.0,Netral
02/11/2022,16:50:40,wjtodaycom,luap asa ibunda almarhum brigadir j dakwa kuat ma ruf ricky rizal,0.0,Netral
19/01/2023,7:31:06,johnmunstar,luar duga pc tuntut jpu penjara bharada e justice collaborator tuntut tuntut jaksa hrs hormat sulit terima logika hukum bharada e berat pc,0.5267,Positif
12/01/2023,22:04:24,xlaoo_,luar nalar moana bayi pecah pemb unuh an brigadir j,0.0,Netral
18/01/2023,15:37:28,2023winnerrr,lucu banget bharada e yg justice collaborator tuntut penjara yg sekongkol bikin rencana bunuh tuntut penjara,0.5267,Positif
18/01/2023,20:54:33,shanitafelton,lucu banget negara si lon e dalang jadi penjara moga kau busuk neraka putri candrawati,0.0,Netral
18/01/2023,18:12:44,bejo_uripe6,lucu bharada e kena tuan putri mending gak justice collaborator,0.5267,Positif
10/01/2023,10:07:43,obyfabianeros,lucu dakwa lawan tuduh jpu balas persepsi jaksa jpu bukti serah alat bukti saksi bharada e doang wkwkwkw nuntut modal bacot richard,0.0,Netral
30/01/2023,6:35:05,myjisung_,lucu gin dek,0.0,Netral
28/01/2023,10:56:16,msgulajawa,lucu hukum yg laku negeri konoha sambo mahasiswa ui tabrak tinggal sangka tabrak lari mobil dinas polisi bogor adil kendali kuasa rakyat korban polisi,0.0,Netral
18/01/2023,16:50:46,silvanus99_ian,lucu liat wajah jaksa yg nuntut bharada e thn lawak wkwkwkwk,0.0,Netral
03/01/2023,11:06:29,bayusteelheart,lucu sidang duren saksi bunuh bharada richard eliezer jadi pedoman hakim bukti gak yg sesuai omong si richard,0.0,Netral
20/12/2022,1:06:40,tribunjogja,luka akibat aniaya tubuh brigadir j tegas ferdy sambo hakim,0.0,Netral
20/12/2022,11:41:52,inilahdotcom,luka tembak fatal kepala nofriansyah yoshua hutabarat brigadir j luka area kepala sisi kiri sinyalir sebab mati,-0.5423,Negatif
12/12/2022,9:45:22,tribunnews,luka tembak jenazah brigadir j misteri ungkap putri candrawathi,0.0,Netral
19/12/2022,12:34:31,tribunjambiku,luka tembak kepala dada brigadir yosua akibat fatal ahli forensik,-0.5423,Negatif
19/12/2022,16:37:19,eradotid,luka tembak masuk jasad brigadir j kepala sisi kiri bibir sisi kiri puncak bahu kanan dada sisi kanan lengan kiri,0.0,Netral
19/12/2022,12:16:00,medcom_id,luka tembak masuk-keluar sarang dada brigadir j,0.0,Netral
19/12/2022,16:12:03,jpnncom,luka tembak mati brigadir j tembak ferdy sambo bharada e ferdysambo,0.0,Netral
11/12/2022,5:07:04,tvonenews,luka tembak misterius tubuh brigadir j ferdy sambo bharada e,0.0,Netral
10/12/2022,11:54:44,oposisicerdas,luka tembak tubuh brigadir j ferdy sambo tembak hakim nembak,0.0,Netral
10/12/2022,14:48:45,dndtirani,luka tembak tubuh brigadir j ferdy sambo tembak hakim nembak jokowi paha cebong racism ngajeng dol wartawan brazil argentina messi van dijk new fifaworldcup ukrainewar jokowibikintekor aniespresiden,-0.6249,Negatif
06/01/2023,3:55:27,at_frederich18,luka tembak tubuh brigadir j tujuh kepala brigadir j bharada e tembak kali tubuh brigadir j infosaja,0.0,Netral
19/12/2022,15:11:19,disway_id,luka tembak tubuh brigadir j ungkap ahli forensik farah primadani karouw otak robek organ paru ferdysambo brigadirj bharadae,0.0,Netral
20/12/2022,9:30:00,disway_id,luka tembak tubuh brigadir j ungkap ahli forensik farah primadani karouw peluru otak robek organ paru sidangsambo ferdysambo brigadirj,0.0,Netral
14/12/2022,10:17:26,linefarajup,lumayan ngikutin nih fs sidang kemarin saksi kuasa hukum fs nyerang pribadi brigadir j kuasa hukum fs pc duga kalo brigadir j pribadi ganda hakim lik habis banget skenario apalg ye,0.0,Netral
20/12/2022,7:24:04,pikiran_rakyat,lumur darah saksi ahli forensik tembak mati brigadir j,0.0,Netral
29/12/2022,0:24:46,tanomaskhe,lupa berfikir bharada sama dgn berfikir yg melek hukum yg mmiliki wawas ilmu yg luas ya gak nyambung coba bayang kondisi psykologis eliezer hadap jenderal yg mmberi perintah,0.0,Netral
29/01/2023,9:57:15,awahyu05,lupa bharada e sepakat iming yg janji yg skenario iming buat jahat,0.0,Netral
29/01/2023,8:03:32,emarahima,lupa bunuh km jahat busuk ungkap pakai skenario sambo,0.0,Netral
28/01/2023,13:22:16,gundulgundul20,lupa sambo putri bom kelar yah,0.0,Netral
18/01/2023,17:53:10,yance_magai,lupa tnp bharada e pasti tdk kuak sambo dgn sombong msh kuasa tipu rakyat termsk bpk kapolri presiden dgn alat bukti yg minim krn sdh hancur sambo tutup termsk judi online satgas,0.0,Netral
30/12/2022,10:12:52,pdtamsil,lvltopik sidang ferdy sambo cs halaman foto brigadir j kelab malam jadi bukti ringan ferdy sambo,0.0,Netral
29/01/2023,17:43:51,yani25535854,m rekayasa brigadir j rekayasa mahasiswi tabrak rekayasa,0.0,Netral
02/11/2022,16:30:36,ayo_indocom,maaf bareng kuat ma ruf keluarga yosua ricky rizal bocor skenario palsu ferdy sambo,0.0,Netral
02/11/2022,16:35:43,info_indo50,maaf bareng kuat ma ruf keluarga yosua ricky rizal bocor skenario palsu ferdy sambo zhico i perempuan gaun merah mahalkanrokok timnasday i citilink ceritacintaku i nonstop nut november i nahida,0.0,Netral
28/01/2023,19:32:36,kisekiking,maaf bener udah ga percaya ama polri semenjak sambo perkosa mba novia mati mba silvi sangka mahasiswa ui bener tahu isi polri gimana yg percaya yg dukung instansi polri banyak keluarga anggota,0.0,Netral
28/01/2023,13:13:57,asda_ferdi,maaf brigadir j paham,0.0,Netral
20/01/2023,11:03:00,j_sentot,maaf bro bilang hidup pilih bharada e pilih pilih peristiwa tdk tuntut,0.0,Netral
20/01/2023,10:38:13,j_sentot,maaf bro jaksa tuntut peristiwa to peritiwa kuhp bharada e eksekutor sambo atas langsung perintah psl kuhp beri perintah bertg jwb yg prth bbs,0.0,Netral
29/12/2022,1:05:26,ehzizikirana,maaf gais salah fahamactually tweet ni lampias emosi cerita dua kes brigadir j tu ttg tipu curang putar belit dendam acah mangsa ahh stresss laaa okbai,0.0,Netral
28/01/2023,12:23:57,kalasambo,maaf ganggu jelasin meja no sen dijelasin maksud kayak sen gak sesuai gimana nawarin ganti udah gitu maaf ngerepotin bilang terima kasih,-0.296,Negatif
18/01/2023,20:17:00,fajaronline,maaf keluarga berat bharada e,0.0,Netral
29/12/2022,8:52:51,hartati44247904,maaf krn posisi tdk bela bharada esah sj tp pernah berpikirkalaulah bharada e tdk tembak brigadir j brigadir j tdk bunuh fsjusteru korban tdk brigadir j tp jd sang bharada skenario sambo tdk ungkap,0.0,Netral
19/01/2023,14:53:59,yeuzkpzoiya,maaf mbak tp bharada e sttusnya tetap eksekutor even dpt perintah atas utk dpt tuntut vonis thn bebas asli umur hidup kuhp sperti tweet yg kutip bawah,0.0,Netral
14/12/2022,5:32:04,wahananewsdotco,maaf sambo bripka ricky-kuat ma ruf zalim,0.0,Netral
14/12/2022,8:40:11,samsariya_id,maaf skenario sambo putri candrawati kompak maaf ricky rizal kuat ma ruf,0.0,Netral
26/01/2023,7:09:24,jurnalnews_id,maaf tunang bharada e luap asa libat brigadir j,0.0,Netral
12/12/2022,21:43:28,topantristan,maaf untung brigadir j bu percaya kalo mars alien drpd kisah halu,0.0,Netral
11/01/2023,14:04:30,areubipolar,maaf ya liat muka sambo kadang kasi tp kalo inget perbuatanya ya emosi we cak kasi tau nembak brigadir japa karna istri,0.0,Netral
10/12/2022,19:47:34,ross81883199,maaf ya sambo tp tdk logis brigadir j tarik pd wanita tua baya ibu istri komandan mustahil org tolak nyata,0.0,Netral
29/01/2023,1:24:44,kleponmekdi,maap kak udah vonis penjara jd udah salah bunuh brigadir j,0.0,Netral
29/01/2023,5:57:52,rafiqi_28,mabes isi sambo gimana doyan bgt korban tewas dijadiin sangka,0.0,Netral
29/12/2022,21:08:39,medcom_id,mabes polri hadap gugat ferdy sambo dakwa bunuh rencana brigadir j gugat kapolri jenderal listyo sigit prabowo pecat korps bhayangkara medcomid,0.0,Netral
30/12/2022,15:33:54,metro_tv,mabes polri hadap gugat ferdy sambo dakwa bunuh rencana brigadir nofriansyah yosua hutabarat brigadir j gugat kapolri jenderal listyo sigit prabowo pecat korps bhayangkara ferdysambo brigadirj,0.0,Netral
31/08/2022,7:24:33,balikpapantl,mabes polri resmi rilis animasi kronologi duga bunuh rencana brigadir nofriansyah yosua hutabarat alias brigadir j irjen ferdy sambo bharada richard eliezer kuat ma ruf bripka ricky rizal,0.0,Netral
30/08/2022,21:45:36,jawapos,mabes polri resmi rilis animasi kronologi duga bunuh rencana brogadir nofriansyah yosua hutabarat alias brigadir j irjen ferdy sambo bharada richard eliezer kuat ma ruf bripka ricky rizal,0.0,Netral
20/12/2022,14:39:54,medcom_id,mabes polri tanggap nyata ferdy sambo sidang bunuh rencana brigadir j pn jaksel sambo sebut sidik polri orang rumah dinas duren jakarta selatan sangka medcomid,0.0,Netral
03/01/2023,5:38:14,yudriksn,macm sj anlisa membnh ya membnh tdk pk alsan spy tdk trsiksa lha yg dilakukn sdari awl ya siksa dgn pelurudah bnr bnrin lg jd salah deh pakar hukum pidana eksekusi brigadir j duren siksa hidup,0.0,Netral
28/01/2023,17:09:28,rizkipupuy,madame g e nya lo endorse anak sambo sampe diajakin live bonyok penjara ama adek nya pake jordan bapak icad noh pecat anak ga habis pikir dah gue,0.3182,Positif
27/12/2022,14:12:18,mncnewsroom,magnis nilai tembak bharada e lepas budaya laksana perintah tubuh polisi duduk bharada e institusi polisi junior,0.0,Netral
26/12/2022,12:39:41,kompascom,magnis richard sisi perintah mantan kadiv propam eksekusi brigadir j,0.0,Netral
26/12/2022,18:59:11,bgpatra,magnis suseno hadir ahli kubu bharada e brigadir j,0.0,Netral
29/01/2023,20:04:16,mieyonj,mah lu cosiz sambo,0.0,Netral
29/01/2023,3:14:47,samboemanuela,mah mi sa tanto bufala,0.0,Netral
28/01/2023,11:57:49,okezonenews,mahasiswa tewas tabrak eks kapolsek sangka bem ui sambo jilid ii keji lengkapcepatberitanya beritaterkini beritaterkini newsupdate,0.0,Netral
29/01/2023,14:14:57,pedomanrakyat,mahasiswa ui tabrak tinggal sangka bem ferdy sambo jilid ii,0.0,Netral
28/01/2023,14:15:37,pungpurwanto,mahasiswa ui tewas celaka sangka ketua bem ui sambo jilid ii,0.0,Netral
29/01/2023,0:47:46,sindonews,mahasiswa ui tewas celaka sangka ketua bem ui sambo jilid ii sindonews bukanberitabiasa,0.0,Netral
29/01/2023,12:58:02,tempodotco,mahasiswa ui tewas sangka bem ui ferdy sambo jilid ii,0.0,Netral
29/01/2023,16:30:24,moneydotid,mahasiswa ui tewas tabrak pensiun polri sangka bem ui sambo jilid ii,0.0,Netral
28/01/2023,10:28:52,derryn82,mahasiswa ui yg tabrak pensiun sambo nggak benah introspeksi bobrok tonton,0.0,Netral
27/01/2023,15:34:03,validnewsid,mahfud berani eliezer peristiwa tewas brigadir j insiden tembak tembak bunuh,0.0,Netral
20/01/2023,9:28:08,merdekadotcom,mahfud bharada e tuntut penjara pledoi vonis,0.0,Netral
27/01/2023,14:48:51,erabaru17691191,mahfud md ancam jaksa karna bharada e laku adil,0.0,Netral
27/01/2023,9:25:50,catatan_fakta,mahfud md angkat bicara kait baca nota bela pledoi bharada e,0.0,Netral
27/01/2023,19:32:01,jurnalnews_id,mahfud md apresiasi bharada e doa vonis ringan netizen kode keras majelis hakim,-0.5106,Negatif
28/01/2023,15:02:12,esutiyarto,mahfud md benarseharusnya elizer bebassesuai adil masyarakat dia buka terang benderang yg bulan gelap gulita bohong sambo,0.0,Netral
27/01/2023,11:54:02,pr_tasikmalaya,mahfud md bharada e doa hukum ringan,-0.5106,Negatif
27/01/2023,10:48:34,21beritaterkini,mahfud md bharada e jantan tabah terima vonis,0.0,Netral
27/01/2023,15:19:02,pikiran_rakyat,mahfud md bharada e sportif hukum serah majelis hakim menkopolhukam mahfud md tanggap baca pledoi alias nota bela richard eliezer pudihang lumiu bharada e,0.0,Netral
21/01/2023,19:23:16,azhar_k18,mahfud md bharada e status justice collaborator layak ringan hukum mahfud teori bharada e bebas jerat hukum lihat putus hakim,0.5267,Positif
27/01/2023,21:46:30,ruangpolitikcom,mahfud md bharada e tabah terima vonis,0.0,Netral
27/01/2023,10:48:03,pikiran_rakyat,mahfud md bharada e tabah terima vonis ingat buka mahfud md pesan bharada e tabah terima vonis majelis hakim baca minggu,0.0,Netral
15/12/2022,16:53:02,tauberitamedia,mahfud md curiga bunuh brigadir j libat ferdy sambo sidang,0.0,Netral
27/01/2023,14:03:23,bantennews_coid,mahfud md doa bharada e hukum ringan,-0.5106,Negatif
27/01/2023,18:39:15,fajaridnetwork,mahfud md doa bharada e vonis ringan follow berita tarik jumatberkah bbrightvc tomorrow x together polisi coachella sore beef brighton na pd vegabond rambutan,-0.7003,Negatif
27/01/2023,1:02:42,okezonenews,mahfud md doa bharada e vonis ringan jantan tabah lengkapcepatberitanya beritaterkini berita news beritanasional,-0.5106,Negatif
27/01/2023,15:51:42,postingnewsid,mahfud md doa pesan sentuh bharada e isi,-0.5106,Negatif
20/01/2023,10:30:35,news24xx,mahfud md kait tuntut bharada e polemik,0.0,Netral
27/01/2023,15:04:06,pr_tasikmalaya,mahfud md kasih tanggap doa hukum vonis bharada e,-0.5106,Negatif
27/01/2023,15:38:28,google_foto,mahfud md kasih tanggap doa hukum vonis bharada e pikir rakyat tasikmalaya pikir rakyat tasikmalaya,-0.5106,Negatif
29/01/2023,18:53:32,gardaindonesia9,mahfud md komentar sambo rajin antasari azhar mantan ketua kpk nggak berani alias diam bisu,0.0,Netral
20/01/2023,13:10:10,cagubnyinyir2,mahfud md mayjen upaya ferdy sambo vonis bebas perkara bunuh brigadir j letjen pasti jaksa majelis hakim independen tangan tsb,0.0,Netral
29/01/2023,1:24:14,sukses_subhan,mahfud md menteri hebat bongkar gera tanah independen si tuntut ferdy sambo,0.0,Netral
27/01/2023,7:14:34,kompastv,mahfud md respons pleidoi bharada e doa vonis ringan tuntut penjara,-0.5106,Negatif
27/01/2023,16:35:24,koranjakarta_id,mahfud md sempat tulis pesan media sosial pribadi dukung moril sangka bunuh rencana brigadir yosua hutabarat richard eliezer newsnight,0.0,Netral
28/01/2023,14:00:31,kompastv,mahfud md senang pleidoi richard eliezer peran eliezer buka bunuh brigadir j lengkap,0.0,Netral
27/01/2023,12:37:35,pikiran_rakyat,mahfud md sorot pledoi bharada e ingat richard eliezer tabah hadap hukum menko polhukam mahfud md tanggap pledoi bharada e dakwa hukum penjara brigadir j,0.0,Netral
27/01/2023,14:07:36,kompascom,mahfud md tanggap pleidoi nota pembelaaan richard eliezer bharada e dakwa bunuh rencana nofriansyah yosua hutabarat,0.0,Netral
18/01/2023,5:56:03,vivacoid,mahfud md teori bharada e bebas hukum pidana,0.0,Netral
18/01/2023,6:17:37,vivacoid,mahfud percaya putri candrawathi perkosa brigadir j masuk akal,0.0,Netral
28/01/2023,13:15:04,mediaindonesia,mahkamah agung yakin independensi hakim adil sambo cs,0.0,Netral
29/01/2023,5:42:14,rafiqi_28,main ala sambo perintah bunuh coba alih diksi hajar cad mabes otak model sambo,0.0,Netral
18/01/2023,12:46:09,karedokleunca__,main hukum bunuh nya yosua hutabarattuntutan jaksa putri candrawati otak bunuh penjara masyarakat resah percaya tega hukum negara ncu wajib panggil jaksa agung skr,0.0,Netral
12/08/2022,20:02:41,dullah46440634,main kejakgung nih tolong tolong sbg balas budi bakar kantor jagung,0.0,Netral
18/01/2023,12:18:38,kesayangankoko,main si pc tuntut thn penjara oh lucu wakanda alas bunuh brigadir j,-0.2732,Negatif
19/01/2023,19:29:42,demokrasicoid,main tuntut bharada e pesan ferdy sambo,0.0,Netral
04/01/2023,14:30:23,tribun_bogor,majelis hakim acara dakwa bunuh brigadir j rumah ferdy sambo tuju,0.0,Netral
10/01/2023,20:16:29,lintas_mnctv,majelis hakim adil negeri jakarta selatan ferdy sambo berani lawan brigadir j libat ajudan lengkap,0.0,Netral
09/12/2022,15:38:18,kompascom,majelis hakim adil negeri jakarta selatan heran aku ferdy sambo kait mati brigadir yosua hutabarat ferdysambo sidangferdysambo pnjakartaselatan,0.0,Netral
10/01/2023,17:30:07,tvonenews,majelis hakim adil negeri jakarta selatan pn jaksel hadir ferdy sambo jalan periksa dakwa perkara bunuh rencana brigadir j simak berita lengkap,0.0,Netral
06/12/2022,19:02:44,voidotid,majelis hakim adil negeri jakarta selatan putus ferdy sambo saksi dakwa bharada eliezer bripka ricky rizal kuat ma ruf,0.0,Netral
14/12/2022,15:08:16,kompastv,majelis hakim adil negeri jakarta selatan putus gelar sidang tutup dakwa bunuh brigadir yosua putri chandrawati satumejatheforum,0.0,Netral
04/01/2023,10:40:28,tirtoid,majelis hakim adil negeri jakarta selatan tinjau tkp bunuh rencana brigadir yosua kompleks rumah polri duren lokasi rencana bunuh jalan saguling rabu januari,0.0,Netral
13/12/2022,18:27:36,derasdotid,majelis hakim adil negeri jakarta selatan wahyu imam santoso nilai terang putri candrawathi sidang logis putri candrawati sebut brigadir j leceh seksual derasdotid sambo pc,0.0,Netral
22/12/2022,17:34:36,kumparan,majelis hakim adil obstruction of justice bunuh brigadir nofriansyah yosua hutabarat omel dakwa kali kena arif rachman arifin kumparannews,0.5267,Positif
09/11/2022,15:43:17,detikcom,majelis hakim ajudan ferdy sambo adzan romer aga posisi kuat ma ruf ricky rizal bunuh yosua rumah dinas ferdy sambo romer kuat ricky diri hadap jasad yosua,0.0,Netral
10/01/2023,12:01:45,detikcom,majelis hakim aku bingung kait duga leceh seksual alami istri ferdy sambo putri candrawathi brigadir yosua,0.0,Netral
13/12/2022,12:53:37,detikcom,majelis hakim bharada richard eliezer mantan kadiv propam polri ferdy sambo tertawa tembak brigadir yosua,0.0,Netral
09/01/2023,18:50:30,okezonenews,majelis hakim bunuh brigadir j alias nofriansyah yosua hutabarat cecar dakwa kuat ma ruf lengkapcepatberitanya beritaterkini berita news beritanasional,0.0,Netral
13/12/2022,15:35:40,hariankompas,majelis hakim bunuh brigadir j tawar eliezer periksa saksi dakwa sambo daring mohon lpsk eliezer periksa langsung polhuk adadikompas,0.3612,Positif
04/01/2023,21:38:24,heraldindo,majelis hakim catat cek tkp tembak brigadir j,0.0,Netral
10/01/2023,12:30:00,kompastv,majelis hakim cecar ferdy sambo alas ricky rizal kuat ma ruf jakarta magelang keikutsertaan kuat ricky janggal hakim tugas rumah magelang,-0.2732,Negatif
12/12/2022,17:48:03,tauberitamedia,majelis hakim cecar putri candrawathi tuduh pelcehan brigadir j istri ferdy sambo,0.0,Netral
13/12/2022,9:07:16,cnniddaily,majelis hakim cecar putri kait jenazah brigadir yosua pasca tembak mati putri aku posisi jenazah brigadir yosua putri sebut ferdy sambo cerita putri kait jadi tembak,0.0,Netral
08/12/2022,11:45:55,medcom_id,majelis hakim cecar saksi ferdy sambo ban tembak brigadir nofriansyah yosua hutabarat brigadir j ferdy sambo klaim terang jujur medcomid,-0.5574,Negatif
05/01/2023,9:05:40,tvonenews,majelis hakim cek lokasi brigadir j hidup cctv kan,0.0,Netral
04/01/2023,17:34:02,soloposdotcom,majelis hakim cek lokasi bunuh brigadir yosua rumah ferdy sambo,0.0,Netral
15/12/2022,15:01:00,kompastv,majelis hakim ceramah akp irfan widyanto saksi sidang dakwa hendra kurniawan agus nurpatria pn jakarta selatan kamis hakim ceramah irfan kait prosedur tangan perkara bunuh brigadir yosua rintang sidi,0.0,Netral
15/01/2023,16:00:32,kompastv,majelis hakim dakwa sambo putri kuat lantai lift peristiwa bunuh brigadir j juli hakim putri kuat temu lantai rumah saguling selenngkapnya,0.0,Netral
02/01/2023,8:18:34,kompastv,majelis hakim debat kuasa hukum sambo alat bukti foto brigadir yosua,0.0,Netral
04/01/2023,9:24:33,kumparan,majelis hakim ecek lokasi bunuh brigadir yosua rabu kumparannews newsupdate,0.0,Netral
04/01/2023,20:30:30,newsmerahputih,majelis hakim ecek lokasi eksekusi brigadir yosua merahputihcom majelishakim lokasi eksekusi brigadirj,0.0,Netral
10/01/2023,15:40:15,kumparan,majelis hakim ferdy sambo muncul niat habis brigadir yosua sambo kumparannews newsupdate,0.0,Netral
