date,time,username,tweet,Compound_Score,Sentiments
02/11/2022,20:11:13,my cuttlefish,"Brigadier J's tone is strong, Ma Ruf Ricky Rizal speaks the truth",0.6808,Positif
10/01/2023,16:17:04,metro_tv,nada brigadier j ignite emotions sambo sambo direct command richard eliezer beat brigadier j streaming jam youtube metrotvnews website,0.0,Netral
14/12/2022,19:50:00,officialnova_id,holding back tears ling ling bharada e marriage plans,-0.2263,Negatif
16/01/2023,22:30:03,newfree,Nahh JPU Putri Candrawathi Ferdysambo Saklak JPU Putri Candrawathi really cheated on the late Brigadier Yosua Hutabarat,-0.5563,Negatif
19/01/2023,17:42:32,news_wanheart,"nahloh jokowi was affected by the demands for bharada e instagram, the reactions of the residents refused",-0.4215,Negatif
19/01/2023,21:16:35,dndtirated,nahloh jokowi has been sued by bharada e instagram as well as reactions from residents rejecting jokowi kesambet fir aun counter depok head of village eliezer bonsang yati sowonatsma indiaopen jokowibikintekor aniespresiden,-0.2263,Negatif
17/12/2022,23:08:04,indictment,nahloh legal expert tppu Rp trillion money belonging to sambo bni account brigadier j is lying,-0.4404,Negatif
14/12/2022,18:14:53,Wuhan Ryujin,nalar yaallah brigadier j hire siskaeee jg,0.0,Netral
30/01/2023,6:46:59,pc_lalthanzuala,Nalh Lutuk,0.0,Netral
24/01/2023,22:58:41,be helpful,artist name wulan guritno trial ferdy sambo meaning family event brigadier j,0.0,Netral
28/01/2023,20:25:51,a__rek,"the name of the agency or not, sis, doesn't know the function of gas, concrete results, until the spokesperson has now changed professions for sambo events lol",0.4215,Positif
18/01/2023,19:06:25,racunshopeeeeh,the name of the sultan's wife andara raffi ahmad sells perfume like a thousand alms check,0.3612,Positif
21/01/2023,9:32:18,hs_meliala,"The name is also a low rank, way of command, pity Bharada, how dare to refuse the general's order, bro",-0.6705,Negatif
29/01/2023,17:48:56,Cafeteria recommended,Your name Putri deserves to sell like Putri Sambo,0.3612,Positif
28/01/2023,10:01:34,gasprass,the name of the indo sambo police is just there wkwk,0.0,Netral
18/01/2023,12:53:52,youthkoding,Princess Candrawati's name doesn't have to be accompanied by Exclude Poko,-0.2263,Negatif
28/01/2023,21:07:28,drummer 5,with sambo,0.0,Netral
24/01/2023,23:50:02,unilubis,"the name of the business, Ferdy Sambo, is free to kill Brigadier J",-0.34,Negatif
18/01/2023,14:37:56,buddykuofficial,the name wulan guritno drags the love triangle ferdy sambo Putri candrawathi brigadier j,0.5423,Positif
29/01/2023,11:37:26,stand medan,who reads suing bharada e Attorney Paris Manalu insinuates senior reads sues nang,-0.2732,Negatif
18/01/2023,15:36:13,lanlankey,it's really bad that bharada e demands not to admit it,-0.6581,Negatif
18/01/2023,17:25:33,camatchatte,"It's really nice to see Bharada E, I'm really excited, Icad, I hope the judges will be fair tomorrow",0.8746,Positif
18/12/2022,15:17:24,evix's,"it's really cool if you watch the bharada trial, fyp appears again, again, again",0.3804,Positif
26/12/2022,12:37:11,grumpypsie,really crying seeing bharada e has met his girlfriend,-0.5256,Negatif
18/01/2023,15:38:31,We shout,it's really cool to see prosecution of prosecutors bharada e really press already honest yesterday huhuhuuu,0.4509,Positif
27/12/2022,8:29:41,vsoymixnut,I cried so much when I saw Romo Magnis witnessing Bharada E,-0.3818,Negatif
13/12/2022,13:59:09,rmol_id,the emotional story of the daughter of abusing Brigadier J Sambo orders Bharada E to kill Brigadier J,-0.7964,Negatif
18/01/2023,22:31:40,sslssabilaaaa,because of the trial bharada e,0.0,Netral
18/01/2023,15:35:04,ask rl,I can see the moment Candrawati's daughter sues the Bharada Prison Prosecutor Richard Eliezer sues Candrawati's daughter to be disappointed and sues the prosecutor,-0.7506,Negatif
18/01/2023,18:58:20,qnaybunny,when watching Prosecutor Bharada E,0.0,Netral
24/01/2023,15:59:49,ajebah01,nang ricky rizal strong ma ruf washing hair attitude squatting junior high school friend lockscreen father raju ginger sausage afternoon arie cheap unloading brush stir,0.7579,Positif
14/12/2022,6:59:08,posbakumpranaja,at the trial of Brigadier J Putri Candrawathi at the corner of the National Police Headquarters,0.0,Netral
29/01/2023,8:12:12,Avrahman 18,bear like sambo if you lie,0.3612,Positif
22/01/2023,22:57:49,_biosapta,crying princess candrawati,-0.4767,Negatif
20/01/2023,16:12:30,news_wanheart,nano theater coma go home bharada e dumbfounded,-0.3818,Negatif
20/01/2023,15:21:03,rmoljatim_id,nano theater coma go home bharada e astonished read full news rmoljatim nano theater coma go home bharada e cengang rmol rmolid beritarmol rmolupdate rmolnetwork surabayaupdate jatimprovgoid infojatim,0.3818,Positif
21/01/2023,8:53:29,dndtirated,nano theater coma go home bharada e cengang jokowi fir aun kades age minions kevin kls lisa shines in riyadh diorwinter indiaopen jokowibikintekor aniespresiden,0.0,Netral
20/01/2023,19:08:33,kedaipenacom,nano theater coma go home bharada e stunned via,-0.1027,Negatif
19/12/2022,7:59:17,dedesul54861921,"I asked that the trial of Brigadier Joshua was over, oh the realm is ok",0.296,Positif
29/12/2022,17:12:30,idntimes,copyright narration shootout bharada e official residence former head of the Indonesian National Police propam division ferdy sambo witness complete information thursday december youtube idn times,0.0,Netral
18/01/2023,13:34:41,hand_ok,the prosecutor's narration is like but why th p sm ky's dagel role,0.1901,Positif
26/01/2023,6:42:15,tribunnews,Bela Bharada E Richard Eliezer's legal advice is a tool practice,0.128,Positif
08/12/2022,18:56:14,Central Java read,Strong legal advice Maruf Kabar reports that the trial judge killed Brigadier J,-0.1779,Negatif
11/12/2022,9:03:59,itisbforv,"Sir Kwan's advice, Inspector Lok, is Brigadier J",0.0,Netral
25/01/2023,11:23:16,dagger10,rice porridge native brigadier j begging for mercy shoot the world's law play God's law you feel,0.3612,Positif
16/01/2023,19:16:13,clara_asthma,"rice is full when hungry, pray, pray, calm when anxious, strong ma ruf love lemon sinta cak nun wulan guritno princess candrawathi ricky rizal dustin pt gni",0.9081,Positif
26/01/2023,13:19:03,Melluisa1,"the fate of the child, pay attention to the brain, kill the brigadier j, pay attention to the fate of people who are involved in the family, the husband's scenario",-0.7579,Negatif
26/01/2023,20:42:00,richardwps,fate under bharada e is a lying tool in vain,-0.7351,Negatif
22/12/2022,9:37:43,widya safitri 123,"What happened to Bharada E, but did you get the article or not?",0.0,Netral
26/01/2023,17:45:22,breaking news,the fate of bharada e polri is of course the death of brigadier jinrah,-0.5994,Negatif
27/01/2023,6:31:19,copyhpbi,The fate of Bharada e Polri is that Brigadier J Inkrah Beritasatu will surely die,-0.25,Negatif
13/12/2022,16:58:17,Fahmiferlis,"Brigadier J's fate is tragic, right?",-0.4588,Negatif
20/01/2023,19:40:13,portalyogya,Bharada Eliezer's family's fate demands child custody Ferdy Sambo portalyogya Bharadae Eliezer,0.0,Netral
16/01/2023,21:12:34,coil,fate is strong ma ruf ricky rizal demands prison newsupdate sidangsambo news newsflash,0.0,Netral
21/01/2023,10:44:02,jatimread,"the sad fate of Bharada E's father being fired from his job due to Sambo's family complaining about Jokowi, Manado",-0.8176,Negatif
16/01/2023,17:30:03,businesscom,Legal advice denies that Brigadier J's daughter Candrawathi is having an affair,-0.3182,Negatif
26/01/2023,8:07:08,kompasdata,legal advice be brave richard be honest shoot brigadier j sambo scenario richard is looking for justice,0.8481,Positif
18/01/2023,18:01:16,aroundinews,legal advice bharada e ronny talapessy dear status justice collaborator jc bharada e weigh frz,0.7579,Positif
19/12/2022,22:30:10,kompastv,legal advice bharada eliezer wa duren group evidence ferdy sambo doctrinal behavior,0.128,Positif
20/12/2022,11:00:00,kompastv,legal advice bharada eliezer ronny talapessy responsive whatsapp group name duren post brigadier joshua kill join wa group proof of doctrinal ferdy sambo withstand shooting scenario,-0.128,Negatif
16/01/2023,21:10:33,here's dotcom,legal advice Brigadier J Martin Lukas Simanjuntak Ban Knot Prosecutor Prosecutor Calling Affair with Putri Candrawathi Brigadier J Concludes the Prosecutor's conclusion on the basis of facts Brigadier J,-0.4767,Negatif
26/01/2023,17:22:01,catra_com,legal advice on indictment Brigadier J using the term verkapte vrijspraak was very confused,-0.2716,Negatif
26/01/2023,20:12:26,data_target,nasihat hukum dakwa bunuh brigadir j istilah disguised acquittal,-0.2732,Negatif
22/01/2023,9:29:33,kompasdata,legal advice on the charge of killing Brigadier J is in the stage of compiling a special defense plea richard eliezer basic plea please indict the victim,-0.128,Negatif
20/10/2022,14:29:02,jpnncom,legal advice strong indictment ma ruf irwan irawan highlight the rioting incident at Ferdy Sambo's house Magelang Ricky took the weapon Brigadier Yosua Driverferdysambo,0.6124,Positif
08/12/2022,13:41:00,with a compass,legal advice indictment strong ma ruf report panel of judges trial kill plan brigadier j strong maruf national judicial commission,0.34,Positif
08/12/2022,19:08:36,serambinews,legal advice indictment strong ma ruf report to the panel of judges trial murder plot Nofriansyah Yosua Hutabarat Brigadier J Judicial Commission KY,-0.2263,Negatif
20/12/2022,17:01:38,onlinesumeks,legal advice ferdy sambo bharada e frank lie gloves,0.128,Positif
28/01/2023,14:00:31,vivacoid,legal advice ferdy sambo rasamala aritonang response replica prosecutor demands memorandum of defense client demands life imprisonment for murder plan brigadier nofriansyah yosua hutabarat,-0.5719,Negatif
04/01/2023,12:10:03,businesscom,Ferdy Sambo's legal advice showed evidence that the prosecutor came to the crime scene to kill Brigadier J,-0.8271,Negatif
17/01/2023,15:40:10,here's dotcom,family law advice brigadier j martin lukas simanjuntak sambo evidence of violating the Criminal Code article murder maximum legal plan death penalty,-0.9584,Negatif
07/11/2022,16:30:00,kompastv,strong legal advice ma ruf earrings use witness viktor kamang hearing examine witnesses indictment bharada eliezer strong ricky rizal pn south jakarta monday i doubt the capabilities of witnesses law firm employees,0.6808,Positif
02/01/2023,12:04:35,idntimes,strong legal adviser ma'ruf bharada e sakti,0.5859,Positif
08/12/2022,16:24:34,homeland color,"strong legal advice, ma'ruf, report to the judge, preside over the trial, Brigadier J, Judicial Commission",0.5859,Positif
08/12/2022,14:06:35,businesscom,"strong legal advice, ma'ruf, report to the chairman of the assembly of judges, the trial of Brigadier J, the Judicial Commission",0.5859,Positif
08/12/2022,14:54:41,with a compass,strong legal advice maruf reports the chairman of the panel of judges Wahyu imam santoso trial brigadier j ky wednesday strong event maruf irwan iriawan the value of revelation violating the code of ethics of judges sambo judge brigadirj faithwahyusantoso,0.7184,Positif
28/01/2023,8:00:00,joint command,the prosecutor's professional legal advice is definitely Ferdy Sambo shoot Brigadier Joshua,0.2023,Positif
25/01/2023,19:36:54,kompasdata,Legal advice Putri Candrawathi Ban Real Prosecutors Prosecute Ferdy's Wife Sambo Libat Kills Brigadier J Plan Magelang Java,-0.8519,Negatif
14/12/2022,17:30:00,kompastv,legal advice richard eliezer bharada e ronny talapessy call court evidence honest client reveals clear polygraph expert eliezer lie test results honest,0.8658,Positif
20/12/2022,17:08:04,coverage6dotcom,legal advice ricky rizal wibowo zena dinda defega whatsapp group name duren form brigadier j live,0.128,Positif
20/12/2022,15:26:35,the people's mind,legal advice sambo values ​​bharada e deserves justice collaborator,0.765,Positif
30/01/2023,1:52:38,opposite6892,free sambo advice,0.5106,Positif
10/01/2023,5:02:23,superdosuperdo1,national,0.0,Netral
31/12/2022,14:11:02,circle,Christmas Blessings Full of Mercy Brigadier J's Family Meets Bharada's Family God's Road I Guess,0.7184,Positif
25/12/2022,7:41:33,ridenewsdotco,Natal Brigadier J's father is missing,-0.296,Negatif
25/12/2022,7:15:03,kompastv,christmas brigadier j father joshua live the mood is gone,0.0,Netral
31/12/2022,14:59:34,terkindots,christmas brigadier j dream rosti scream mama help brigadir nofriansyah yosua hutabarat brigadir j rosti simanjuntak me,0.25,Positif
25/12/2022,21:15:40,ardannews,"Christmas, Brigadier J, the mother's tears broke to visit the child's grave, crying Rosti Simanjuntak, the mother of Nofriansyah Yosua Hutabarat, Brigadier J, broke the grave of the child's grave, Christmas Sunday",-0.9468,Negatif
24/12/2022,8:25:02,okezonenews,"Christmas comes Brigadier J Rosti Simanjuntak's tears spilled completely, fast, the latest news, regional news",-0.2263,Negatif
25/12/2022,23:05:03,kompastv,"Christmas present, Brigadier Joshua, hope the family",0.4404,Positif
30/12/2022,11:48:01,tribunyambique,christmas rosti dream come brigadier josua show wound,0.25,Positif
29/01/2023,23:55:52,pachglima,nda bole sambo junior,0.0,Netral
30/01/2023,6:04:20,dwikhaeferd,nder if the PC is kr if the merch is big it's delicious to be ridi ina,0.5719,Positif
30/01/2023,6:52:04,jungra09,nder pc sys namjoon here k inc all dom Bogor so I know you're interested,0.4019,Positif
27/12/2022,18:52:00,skinaperience,"nder the youtube version, yeah, Ria Sw, I haven't followed, the mamank tastes w, the mamank, btw, the mamak, atta mix bharada e gasiii wkwk",0.296,Positif
18/12/2022,18:58:45,likelygoodness,"bharada's fiance is very handsome, hope to be a mate in the afterlife",0.7698,Positif
28/01/2023,11:26:15,seven_hours,your ten,0.0,Netral
18/01/2023,13:00:49,jordiharianja,"what is the rule of law for the state, how candrawati's daughter killed beigadir jhosua, just the law",-0.6705,Negatif
18/01/2023,17:13:37,Woilas,my country bharada e human being country honest,0.5106,Positif
19/01/2023,13:23:27,Hartati44247904,wakanda country doesn't better sang bharada e against conscience open pandora's box sambo scenario kill brigadier j,-0.7967,Negatif
19/01/2023,17:57:44,__anomaly__,"The country is collapsing, Princess Candrawati, the brain of the conspirator, the executor of the death law, the upright position of the law",-0.7269,Negatif
29/01/2023,9:09:41,Tokusasu bath,"a land of magic that doesn't exist without hallo chief of police it seems like the trend of the national police has degenerated to meet the sambo boss model it's easy to live as an object, try to defend the fs pc",0.6597,Positif
19/01/2023,6:54:11,literacy_k,"a country whose laws are still blunt and always sharp, people value pa, demand fairness, seriously, the mastermind behind the sambo scenario, logic, minimal entry, bharada e law, light appeal, rr km pc",0.0516,Positif
28/01/2023,23:38:48,falihlatif,"when you talk to a girl, as long as you don't mind",0.0,Netral
24/12/2022,17:21:25,nrichael,shoot brigadier j sambo lg fans people mik wkwk,-0.34,Negatif
29/01/2023,22:51:33,inspector general sambo,shoot kopassus min,-0.34,Negatif
16/12/2022,8:41:43,naylaanhhh,neng bharada e has finished but it's really sad to see from where lg ya will miss u bharada e,-0.7572,Negatif
28/01/2023,18:19:49,doritulya,can roll madou,0.0,Netral
19/01/2023,0:00:14,jamfaracct,netflix full warranty promo price wa bio ya dirtylaundryep cons helloinjkt bharada e treasureinjkt nct ay yo lampung mylipsmyrules second wind trailer second wind d we love you jay,0.6369,Positif
19/01/2023,9:00:59,jamfaracct,netflix full warranty promo price wa bio ya proud of you jin nft prosecutor music thursday morn pharaoh morning casemiro dream cak nun kim seokjin bharada e jasuke lcgc rashford thelastmanstanding,0.6249,Positif
18/01/2023,18:16:42,to you,"Netijen demands a different verdict, MSH appeals to Bharada E's verdict",0.296,Positif
18/01/2023,17:51:40,newscast_id,"Netizens are surprised that PC Bharada E is strong, ma ruf sambo, long life",0.6369,Positif
18/01/2023,18:47:10,amazed,netizens value injustice suing princess candrawathi bharada e,-0.5267,Negatif
17/01/2023,16:40:42,agus sunarto 25,Netizens pretend Maha Ferdy Sambo PC Putri Candra Wati is strong ma ruf bharada e Eliezer Riky Rizal Sambo demands a verdict,0.5423,Positif
20/01/2023,17:12:50,taji_id,netizens please hotman paris accept bharada e hold prison,0.1531,Positif
30/01/2023,6:50:21,injnscart,new set price wts lfb bts pc ph kr sg jpn ina thai us can butter lucky draw ld soundwave sw season s greetings sg polaroid id kim seokjin min yoongi yoonjin sin,0.25,Positif
16/01/2023,17:51:27,fennyruth,next event team brigadier j the name of the deceased is clean because it's true that the cheating PC is making sexual harassment reproach,-0.3818,Negatif
30/01/2023,6:42:49,sellkpopfess,"Just spend poca on a discount on PC, yukkk kuy kuy poca s nts ksell",0.0,Netral
29/01/2023,14:40:53,minitweets_,ngaco the president of the executive agency intervention fair agency that he is for sambo,0.3182,Positif
07/12/2022,15:10:58,breaking news,Ngadu Ferdy Sambo Putri Candrawathi raped Brigadier J,-0.6808,Negatif
19/01/2023,6:50:15,videos,"No, I'm demanding that Bharada E also sells, but strengthens the year for Bharada E",0.5499,Positif
13/12/2022,15:31:22,ubiqarbit,"don't take care of you, brigadier j",-0.3875,Negatif
18/01/2023,17:12:33,florafauna07,"it's so funny that you're having a trial, the judge said why the trial, bharada e, was honest, but the honest one is like this, stupid dog, bat, wakandaaa, the law of the brain, all the problems, the devil, wkwk",-0.7354,Negatif
29/01/2023,18:51:31,confused,I'm laughing because it's funny,0.7269,Positif
25/01/2023,14:21:03,yoga daily,Confessing Threats to Kill Brigadier J Princess Candrawathi's tears broke out,-0.9042,Negatif
26/01/2023,10:46:25,demokrasicoid,"Admitting lies in vain talking about Bharada Eliezer is very honest, the price of the enemy",-0.6712,Negatif
23/12/2022,11:27:24,political news24,"Admitted that he was traumatized by the expert, Wonder Putri Candrawathi agreed to join Brigadier J",0.25,Positif
07/12/2022,18:21:41,bogor tribune,"Confessing Ferdy Sambo because he died, Brigadier J regretted protecting Eliezer",-0.7351,Negatif
12/12/2022,18:49:04,the devils,"claiming to be brave, Brigadier J Putri, sambo, slammed the river",0.5267,Positif
21/12/2022,19:19:13,watch 24 hours,"Admitting harassment, Sambo's adjutant, psychologist, factor, Putri Candrawathi, meets Brigadier J",-0.5423,Negatif
05/01/2023,10:49:05,repellation,"admitted that he saw the killing of Brigadier Jo, where Princess Candrawathi was shot, duh",-0.6124,Negatif
12/12/2022,20:58:33,_independent people,Brigadier J admits that he did not have an affair with Putri Candrawathi's polygraph test results,0.296,Positif
16/12/2022,11:26:34,riau24com,confessing to raping and slamming Brigadier Yosua Putri Candrawathi astonished ordinary female activists,-0.4939,Negatif
24/12/2022,11:01:03,goriaucom,Confessing to rape trauma expert Wonder Putri Candrawathi Sudi Roof Brigadier J,-0.8176,Negatif
29/12/2022,13:49:48,pygorist,"Admit that you are responsible, juang bharada e is free from orders if you see those who are afraid of orders that lick cooperation",0.7506,Positif
11/01/2023,20:48:15,myaow_,"Admitting the actual scenario, Alm Brigadier didn't do anything, Mrs. PC",0.0,Netral
19/12/2022,11:20:00,okezonenews,admitting to raping the brigadier j opponent likes or likes event,-0.0516,Negatif
25/01/2023,20:07:05,jagodangdutcom,"The accusations of cheating on Brigadier J Strong Ma Ruf, Putri Candrawathi's heinous slander, went berserk",-0.3818,Negatif
21/12/2022,4:11:52,udangpete,why did the bain bharada e people commit the killing of legal netizens according to the Criminal Code article because the orders that fell under the article were subject to the article on premeditated suicide,-0.891,Negatif
18/01/2023,18:02:37,sufeerb1gqueen,"what are you doing, JC, I'm sorry, Bharada, I hope Sambo PC cronies can be rewarded, it's really annoying",0.4228,Positif
25/01/2023,12:59:14,political suzuki 6,"defending the killing of Brigadier J, don't be dictator Tommy Suharto's subordinates, who was always a dictator's father",-0.6597,Negatif
29/01/2023,20:34:37,leading,casting,0.0,Netral
17/01/2023,15:45:31,Anisa Mataa 459,really fan of syarifah ima shahab posting gin ferdy sambo suing life law prosecutor prosecutor sues ferdy sambo putri candrawathi yosua brigadier j syarifah ima shahab,0.1263,Positif
19/01/2023,15:05:18,bear_ling5,gassing a sign of fear because the accusation that the daughter of Candrawati has already been roasted in the fire,-0.765,Negatif
11/01/2023,16:35:35,deliciouscious,"I don't want you to join the plan to kill Brigadier J, Mrs. Putri, hmm",-0.575,Negatif
19/01/2023,1:59:55,ikonhbonly,"Seeing Reza's story, the younger brother of the late Brigadier J really got sick in prison, the PC lied, slandered Brigadier J",-0.8583,Negatif
29/01/2023,17:02:59,andyydepp,"Digressing, trying to give a valid explanation, based on the results of the CCTV recordings, there is no evidence of negligence in bed-wetting claims, it's not worth renting to be a police spokesman, Km Sambo CS",-0.434,Negatif
29/01/2023,18:51:27,damn,I don't know if the name is legal,0.128,Positif
16/01/2023,19:36:40,jakabayan94,"I feel really stupid when I pray, remembering my sins, I'm really stupid, Dustin Wulan Guritno, Brigadier J PT GNI, Ricky Rizal Putri, sinta day party, mate, bring dyodayparty, Cak nun, uncle Hans",-0.7496,Negatif
18/01/2023,13:11:06,pluviophilism,it's scary if bharada e alias richard eliezer sues jpu rich rich ricky pc ferdy sambo clap your hands to hear this,0.6124,Positif
19/12/2022,16:15:14,watch 24 hours,"horrified, the forensic expert shot the brigadier j in the head, all he had to do was make a single glare",-0.5423,Negatif
18/01/2023,19:25:03,you_miapa,horror edar video rantis tni hit and run child chronology minutes bharada e songkang tramadol jhopexlouisvuitton pc cuk nan daddies Attorney gen z earphone jasuke proud of you jin bbtitans thelastofus,-0.1531,Negatif
31/12/2022,21:05:35,andidarman80,the weird horrors of vulgarity behind the murder of Brigadier J,-0.8779,Negatif
06/01/2023,16:58:59,people_id,"horrified, the sentence when Ferdy Sambo became angry made Bharada E afraid",-0.7579,Negatif
16/12/2022,19:05:35,news_wanheart,horrified the secret room of the house of sambo bharada e strayed between strong uncles,-0.0516,Negatif
18/01/2023,18:35:01,swing ___,"it's so scary to play the trial of killing Joshua drama by breaking up with prosecuting PR for the murder of Yosua slama for the daughter of Candrawati and friends because of the law, congratulations on winning, tricking the trial into a scenario that is not useless",0.227,Positif
13/12/2022,8:52:23,officialocci,"it's horrifying, yes, the slander of Candrawati's daughter can be brigadier j raped the general's wife, the cctv evidence, yes, when the house is big, there is no evidence that the late brigaridir is already married, looo",-0.7269,Negatif
28/01/2023,22:20:17,lovenoya,"it's horrifying, people just think that it's fortunate that the brigadier doesn't think that he hasn't closed his book yet",-0.2023,Negatif
28/01/2023,11:26:18,keeeemsss,I told you that my mother cut the pieces like her husband sambo,0.1027,Positif
17/01/2023,10:33:09,Hridayatsepp14,"I didn't threaten to kill, bro, so on Magelang, I'm going to follow the trial, it's true, the attorney for the Brigadier J family traces the chat",0.8281,Positif
24/01/2023,17:11:57,demokrasicoid,can't see the super translucent fence of the house Ricky Rizal denies watching the movements of Brigadier J,-0.7137,Negatif
28/01/2023,19:17:11,confused,"don't play, just be sane pls",-0.1867,Negatif
14/12/2022,1:38:15,muhamma84501183,"I don't like getting sick, I slam down so hard that the house is not Ricky Richard",-0.4021,Negatif
25/01/2023,13:55:22,demokrasicoid,I didn't think that dozens of Mobile Brigades came to the trial pledoi bharada e headed for Icad and were free to join together,0.6705,Positif
17/01/2023,8:52:59,demokrasicoid,"I don't want to say that Putri Candrawathi's attorney, Brigadier J's fiancé, has an affair at a young age",-0.0572,Negatif
18/01/2023,13:48:57,nelldob9266,"I don't know if Ferdy Sambo is rotten in Haddeh prison, it's really bad, Ferdysambo Putri Candrawati Brigadierj",-0.8858,Negatif
18/01/2023,14:25:48,pabloviola3230,don't know sad happy see news ferdy sambo ferdysambo putricandrawati brigadirj,-0.1139,Negatif
28/01/2023,13:47:21,falihlatif,nggatis dee leng,0.0,Netral
18/01/2023,16:20:18,Nandoe_73,follow the news help clear the pc chuckle say experienced sexual harassment allude to harassment jpu knot cheating pc brigadier j,-0.5574,Negatif
19/01/2023,14:14:06,virgopedia,"Following Brigadier Yosua Bharada Eliezer Sambo CS, yesterday until now, he has sued, so he is too lazy to be honest, the state, to be honest, is it honest or not, the price is Samsek, which is boong, covering up bad protection, mild law, it's horrifying.",0.0516,Positif
18/01/2023,12:28:33,erziz_rialest,followed the trial of the long-standing claim of the daughter of Candrawati for the loss of her quota,-0.3182,Negatif
18/01/2023,13:05:07,ask rl,"following Brigadier J, never absent from a trial, was disappointed that Chandrawati's daughter is suing the prosecutor",-0.6369,Negatif
18/01/2023,20:24:18,zoelhelmilubis1,following brigadier j sad to hear the prosecution of prosecutor richard eliezer,-0.743,Negatif
05/01/2023,14:52:58,likelygoodness,follow because you are tempted by unnatural circumstances by unscrupulous aprt screams klrg alm josua then see bharada e si kroco sambo open pandora's box,-0.296,Negatif
30/12/2022,7:20:29,ice cream,"Follow the process, finish looking for bright spots, kill Brigadier J Ferdy Sambo, show the mentality of General Skali Stars, Ferdysambo Brigadier J Police, ShootPolice",-0.4215,Negatif
26/12/2022,19:13:40,null14,attending the trial of brigadier j was very surprised that attorney richard brought father magnis the witness chose intelligently the father of ethical moral philosophy while richard ordered sambo to shoot experienced an interesting moral dilemma,0.796,Positif
17/12/2022,18:48:05,Masterful,"following the trial of brigadier j, the prosecutor is steady",0.0,Netral
28/01/2023,22:03:20,befoanyoneelse,following the sambo trial lg trnyt already in jail huh,0.0,Netral
18/01/2023,16:10:57,Elizabeth,"Following the shooting trial of Brigadier J, I did some research and thought that when I was prosecuted, what would it be like when I heard that the prosecution of the re-PC prosecutor thought it was wrong, sis, who was in accordance with his hopes, was a bastard graduate of law",-0.7964,Negatif
28/01/2023,17:51:48,confused,I store,0.0,Netral
28/01/2023,19:17:40,Nikenmawar,say tiktok tiktok jg beauty brand that is blaspheming because of inviting sambo children,0.7269,Positif
29/01/2023,3:01:38,risalpu42148148,"Talking about the law, sambo just doesn't finish, it's just throwing stones",0.0,Netral
29/01/2023,1:14:10,akhmadzaid5,"Bed in the bed Benny Wow, those who proudly say that there was a shooting incident now, people are showing up again, it's surprising that people like this have repented, or not the world is already coming to an end or it's time to give up",0.9001,Positif
29/01/2023,17:54:25,novatix70,bedwetting appears not yet given up when sambo,0.0,Netral
18/01/2023,1:31:53,postingnewsid,"really insist on arranging the scenario of harassment of Princess Candrawathi, willing to wear sexy clothes to trap Brigadier J",-0.34,Negatif
16/01/2023,9:33:03,businesscom,"insist on being involved, Ricky Rizal is strong, ma'ruf is free",0.765,Positif
16/01/2023,11:16:03,yoga daily,"ricky rizal insists on being involved, strong, ma'ruf is free from legal snares",0.7964,Positif
15/12/2022,14:43:18,the people's mind,insist on seeing Ferdy sambo shoot brigadier j strong polygraph expert ma ruf lies,-0.2263,Negatif
28/01/2023,19:04:28,I heard 6,taking care of gin bulet sambo,0.4939,Positif
29/01/2023,9:56:25,trillioner007,take care of annoying sambo children,0.128,Positif
29/01/2023,10:08:08,ladies,"taking care of people, sis, debating sambo, if not, talk about leslar with mama Andin",0.4939,Positif
17/01/2023,13:55:54,pinched,"this is a strong bastard, ma ruf ricky rizal, the law is very light",-0.0516,Negatif
19/12/2022,18:07:42,dearshin1_,"this is the fs pc bharada e that doesn't make sense the pc admits to being raped if he doesn't use a doctor's post mortem, you know the evidence is strong, so put a medical record",-0.0258,Negatif
30/01/2023,6:17:44,ry day yuu,Ni kalo lu kaga lu kudu baliyam ge pch bangcham ya ni,0.0,Netral
23/01/2023,13:18:04,kompastv,"Here's a discussion on Ricky Rizal Zena Dinda Defega's family program, Brigadier Yosua Kamaruddin Simanjuntak, Ricky's program hopes that the client will be released from his defense, Kamaruddin, the prosecutor's charges are inconsequential.",0.296,Positif
12/12/2022,9:20:12,kompastv,ni luh met Eliezer's fiancee duce maria angelin kristanto close who is ling ling ling ling Eliezer's relationship story Eliezer opens the hook to kill Brigadier Yosua Niluh,-0.6908,Negatif
18/01/2023,17:16:32,skdzlin,this netijen is an idiot who doesn't understand the law of julidin bharada e bu pc bu pc just a year old bharada e yes the idiot who killed directly bharada e,-0.8555,Negatif
28/01/2023,22:22:14,lian green,"this is really bad, if you smudge it, just imagine that you were the one who hit it",-0.5849,Negatif
19/01/2023,22:50:03,21beritaterkini,Baiquni Wibowo's intention boomerang Brigadier J,0.0,Netral
10/01/2023,14:05:12,tvonenews,the intention to kill Brigadier J Ferdy Sambo,-0.6908,Negatif
24/01/2023,15:28:49,breaking news,The intention is to finish Brigadier J Ricky Rizal begging to be released,0.0,Netral
18/01/2023,18:38:04,daily compass,malicious intent to kill Brigadier J Attorney General Alas removes criminal action Richard Eliezer Prosecutor concludes Richard Criminal,-0.9274,Negatif
21/01/2023,11:47:11,adzkia bilqis,May God's intention be easy bharada e,0.4404,Positif
26/12/2022,16:43:41,here's dotcom,"Richard Eliezer Bharada's intention is to unload Nofriansyah Yoshua Hutabarat Brigadier J is bright and deserves appreciation, sorry the score is slow",0.7096,Positif
